Origin_Airport,Destination_Airport,Departure_Time,Arrival_Time,Airline,Duration,Date,Price
DLI,SGN,12:35 PM,1:45 PM,Operated by Vietnam Air Service,1 hr 10 min,2024-06-17,"₫1,789,000"
DLI,SGN,8:30 AM,9:35 AM,Vietnam Airlines,1 hr 5 min,2024-06-18,"₫1,098,000"
DLI,SGN,6:55 PM,7:50 PM,VietJet Air,55 min,2024-06-18,"₫1,134,200"
DLI,SGN,7:50 PM,8:55 PM,Vietnam Airlines,1 hr 5 min,2024-06-18,"₫1,206,000"
DLI,SGN,6:05 PM,7:15 PM,,1 hr 10 min,2024-06-18,"₫1,314,000"
DLI,SGN,8:40 AM,9:45 AM,Operated by Vietnam Air Service,1 hr 5 min,2024-06-18,"₫1,519,000"
DLI,SGN,12:35 PM,1:45 PM,Vietnam Airlines,1 hr 10 min,2024-06-18,"₫1,702,000"
DLI,SGN,6:55 PM,7:50 PM,VietJet Air,55 min,2024-06-19,"₫1,134,200"
DLI,SGN,7:50 PM,8:55 PM,Vietnam Airlines,1 hr 5 min,2024-06-19,"₫1,206,000"
DLI,SGN,12:35 PM,1:45 PM,,1 hr 10 min,2024-06-19,"₫1,314,000"
DLI,SGN,6:05 PM,7:15 PM,Operated by Vietnam Air Service,1 hr 10 min,2024-06-19,"₫1,314,000"
DLI,SGN,6:55 PM,7:50 PM,VietJet Air,55 min,2024-06-20,"₫1,047,800"
DLI,SGN,4:05 PM,5:05 PM,Vietnam Airlines,1 hr,2024-06-20,"₫1,206,000"
DLI,SGN,6:05 PM,7:15 PM,Vietnam Airlines,1 hr 10 min,2024-06-20,"₫1,206,000"
DLI,SGN,7:50 PM,8:55 PM,Vietnam Airlines,1 hr 5 min,2024-06-20,"₫1,206,000"
DLI,SGN,12:35 PM,1:45 PM,,1 hr 10 min,2024-06-20,"₫1,314,000"
DLI,DAD,5:20 PM,6:30 PM,Vietnam Airlines,1 hr 10 min,2024-06-13,"₫1,951,000"
DLI,DAD,5:20 PM,6:30 PM,Vietnam Airlines,1 hr 10 min,2024-06-15,"₫2,113,000"
DLI,DAD,5:20 PM,6:30 PM,Vietnam Airlines,1 hr 10 min,2024-06-18,"₫1,951,000"
DLI,DAD,5:20 PM,6:30 PM,Vietnam Airlines,1 hr 10 min,2024-06-20,"₫1,659,000"
